1 21789 50 100 10 8491 13770
1 10012 50 100 10 3897 5936
1 5920 50 100 10 2853 3063
1 2630 50 100 10 887 1388
1 763 50 100 10 377 392
1 284 50 100 10 87 174
2 38183 10 100 10 3172 6368
2 38183 11 100 10 3485 6718
2 38183 12 100 10 4289 8991
2 38183 13 100 10 4436 8042
2 38183 14 100 10 4459 10632
2 38183 15 100 10 5131 8724
2 38183 16 100 10 5155 10076
2 38183 17 100 10 6627 12773
2 38183 18 100 10 6697 13505
2 38183 19 100 10 7326 14474
2 38183 20 100 10 6773 13656
2 38183 21 100 10 7545 13590
2 38183 22 100 10 8489 13346
2 38183 23 100 10 11762 16917
2 38183 24 100 10 9031 14297
2 38183 25 100 10 9044 14629
2 38183 26 100 10 11560 21359
2 38183 27 100 10 15603 17925
2 38183 28 100 10 15225 20612
2 38183 29 100 10 15374 20989
2 38183 30 100 10 15710 20716
2 38183 31 100 10 16992 20218
2 38183 32 100 10 18357 25565
2 38183 33 100 10 20280 25609
2 38183 34 100 10 21818 25325
2 38183 35 100 10 21667 24847
2 38183 36 100 10 20137 20642
2 38183 37 100 10 14345 22371
2 38183 38 100 10 16057 25240
2 38183 39 100 10 18036 23036
2 38183 40 100 10 15224 21144
2 38183 41 100 10 17629 20746
2 38183 42 100 10 16968 23933
2 38183 43 100 10 18192 21504
2 38183 44 100 10 18199 22463
2 38183 45 100 10 18979 23068
2 38183 46 100 10 16846 21876
2 38183 47 100 10 21974 26697
2 38183 48 100 10 19251 23704
2 38183 49 100 10 20510 25741
2 38183 50 100 10 21266 29912
2 38183 51 100 10 20445 25051
2 38183 52 100 10 22462 26892
2 38183 53 100 10 22845 26017
2 38183 54 100 10 20103 26862
2 38183 55 100 10 26316 28230
2 38183 56 100 10 21773 27437
2 38183 57 100 10 22627 27016
2 38183 58 100 10 23521 30925
2 38183 59 100 10 25671 29787
2 38183 60 100 10 23656 28893
2 38183 61 100 10 26354 29965
2 38183 62 100 10 26891 29804
2 38183 63 100 10 24041 30571
2 38183 64 100 10 27251 30284
2 38183 65 100 10 28600 32078
2 38183 66 100 10 27581 31555
2 38183 67 100 10 28158 32304
2 38183 68 100 10 30370 31340
2 38183 69 100 10 29244 28822
2 38183 70 100 10 34031 34161
2 38183 71 100 10 31888 33022
2 38183 72 100 10 32142 33215
2 38183 73 100 10 31399 33445
2 38183 74 100 10 32277 34471
2 38183 75 100 10 33988 35700
2 38183 76 100 10 31884 35838
2 38183 77 100 10 33509 34053
2 38183 78 100 10 31913 34589
2 38183 79 100 10 34133 41645
2 38183 80 100 10 34056 35617
2 38183 81 100 10 33233 37756
2 38183 82 100 10 36254 40002
2 38183 83 100 10 37976 35001
2 38183 84 100 10 37957 33849
2 38183 85 100 10 41307 36633
2 38183 86 100 10 36415 36816
2 38183 87 100 10 36867 38462
2 38183 88 100 10 39392 35829
2 38183 89 100 10 40875 38491
2 38183 90 100 10 37952 37211
2 38183 91 100 10 38892 39475
2 38183 92 100 10 41948 34843
2 38183 93 100 10 46076 40244
2 38183 94 100 10 39411 42320
2 38183 95 100 10 41233 37362
2 38183 96 100 10 42672 38176
2 38183 97 100 10 45407 40349
2 38183 98 100 10 46035 38108
2 38183 99 100 10 44848 41706
2 38183 100 100 10 48074 40855
4 38183 50 100 50 5661 23252
4 38183 50 100 100 4285 24823
4 38183 50 100 150 4333 25917
4 38183 50 100 200 3594 22526
4 38183 50 100 250 3773 24417
4 38183 50 100 300 3318 26208
4 38183 50 100 350 3405 26528
4 38183 50 100 400 4005 25060
4 38183 50 100 450 3198 23760
4 38183 50 100 500 3269 22715
4 38183 50 100 550 3901 26152
4 38183 50 100 600 3256 23269
4 38183 50 100 650 3186 22198
4 38183 50 100 700 3225 24387
4 38183 50 100 750 3734 24670
4 38183 50 100 800 4739 25611
4 38183 50 100 850 3085 25035
4 38183 50 100 900 3350 24546
4 38183 50 100 950 3890 27470
4 38183 50 100 1000 3060 24823
4 38183 50 100 1050 3483 27464
4 38183 50 100 1100 3027 20456
4 38183 50 100 1150 3134 24371
4 38183 50 100 1200 3010 24230
4 38183 50 100 1250 3453 26396
4 38183 50 100 1300 2922 21699
4 38183 50 100 1350 3029 22805
4 38183 50 100 1400 3081 24835
4 38183 50 100 1450 3455 24714
4 38183 50 100 1500 3056 25000
4 38183 50 100 1550 3628 25664
4 38183 50 100 1600 2909 22588
4 38183 50 100 1650 3024 21670
4 38183 50 100 1700 3062 22409
4 38183 50 100 1750 3085 24043
4 38183 50 100 1800 2973 25911
4 38183 50 100 1850 3018 21748
4 38183 50 100 1900 3057 22806
4 38183 50 100 1950 3145 27210
4 38183 50 100 2000 2952 24150
4 38183 50 100 2050 3025 23466
4 38183 50 100 2100 3017 23931
4 38183 50 100 2150 2998 23058
4 38183 50 100 2200 3002 24679
4 38183 50 100 2250 3794 25122
4 38183 50 100 2300 2925 20700
4 38183 50 100 2350 3071 24235
4 38183 50 100 2400 3709 25045
4 38183 50 100 2450 3975 24989
4 38183 50 100 2500 2898 23214
4 38183 50 100 2550 3160 24790
4 38183 50 100 2600 2908 24029
4 38183 50 100 2650 3292 24128
4 38183 50 100 2700 2955 24914
4 38183 50 100 2750 3031 24335
4 38183 50 100 2800 2940 22758
4 38183 50 100 2850 3067 24673
4 38183 50 100 2900 2960 24817
4 38183 50 100 2950 2954 22681
4 38183 50 100 3000 4702 26237
4 38183 50 100 3050 3474 24420
4 38183 50 100 3100 4108 26779
4 38183 50 100 3150 2876 20937
4 38183 50 100 3200 3499 27061
4 38183 50 100 3250 2930 23162
4 38183 50 100 3300 2920 22508
4 38183 50 100 3350 3126 23592
4 38183 50 100 3400 3035 23821
4 38183 50 100 3450 2928 23498
4 38183 50 100 3500 4607 26206
4 38183 50 100 3550 3386 25391
4 38183 50 100 3600 3683 24030
4 38183 50 100 3650 4293 24827
4 38183 50 100 3700 3190 23972
4 38183 50 100 3750 2945 23323
4 38183 50 100 3800 2929 22900
4 38183 50 100 3850 2967 22255
4 38183 50 100 3900 2967 24872
4 38183 50 100 3950 2991 23616
4 38183 50 100 4000 3006 22846
4 38183 50 100 4050 2962 24256
4 38183 50 100 4100 2945 24533
4 38183 50 100 4150 2986 20749
4 38183 50 100 4200 3119 22456
4 38183 50 100 4250 3061 23808
4 38183 50 100 4300 4685 26302
4 38183 50 100 4350 3567 24285
4 38183 50 100 4400 4227 25100
4 38183 50 100 4450 2965 24334
4 38183 50 100 4500 2936 22988
4 38183 50 100 4550 3506 27457
4 38183 50 100 4600 2949 24330
4 38183 50 100 4650 3903 22218
4 38183 50 100 4700 2962 26050
4 38183 50 100 4750 2935 22196
4 38183 50 100 4800 2953 20787
4 38183 50 100 4850 3033 23226
4 38183 50 100 4900 3030 25055
4 38183 50 100 4950 3293 23069
4 38183 50 100 5000 3065 22822
4 38183 50 100 5050 3091 24195
4 38183 50 100 5100 2940 23682
4 38183 50 100 5150 2937 24249
4 38183 50 100 5200 2932 23553
4 38183 50 100 5250 2960 22853
4 38183 50 100 5300 2959 23227
4 38183 50 100 5350 2966 24094
4 38183 50 100 5400 3007 24190
4 38183 50 100 5450 2957 24024
4 38183 50 100 5500 2935 25948
4 38183 50 100 5550 2925 20423
4 38183 50 100 5600 3836 25498
4 38183 50 100 5650 2937 23431
4 38183 50 100 5700 3833 22365
4 38183 50 100 5750 3029 24145
4 38183 50 100 5800 2951 24439
4 38183 50 100 5850 2987 25734
4 38183 50 100 5900 2895 24471
4 38183 50 100 5950 2914 23112
4 38183 50 100 6000 2937 26243
4 38183 50 100 6050 2909 24611
4 38183 50 100 6100 2960 23050
4 38183 50 100 6150 2970 24758
4 38183 50 100 6200 2901 23685
4 38183 50 100 6250 3133 22960
4 38183 50 100 6300 3001 23815
4 38183 50 100 6350 2990 23729
4 38183 50 100 6400 3660 25154
4 38183 50 100 6450 3932 25375
4 38183 50 100 6500 2909 21459
4 38183 50 100 6550 3011 21918
4 38183 50 100 6600 3021 21360
4 38183 50 100 6650 3630 25127
4 38183 50 100 6700 3915 24009
4 38183 50 100 6750 4698 25255
4 38183 50 100 6800 2954 21236
4 38183 50 100 6850 2981 24155
4 38183 50 100 6900 2964 24635
4 38183 50 100 6950 3229 26068
4 38183 50 100 7000 2989 21908
4 38183 50 100 7050 3620 25524
4 38183 50 100 7100 2943 24355
4 38183 50 100 7150 2913 23437
4 38183 50 100 7200 2948 23583
4 38183 50 100 7250 2956 24370
4 38183 50 100 7300 2909 24509
4 38183 50 100 7350 3666 25006
4 38183 50 100 7400 3908 24796
4 38183 50 100 7450 2861 24014
4 38183 50 100 7500 2922 23131
4 38183 50 100 7550 2906 23143
4 38183 50 100 7600 2962 23858
4 38183 50 100 7650 3413 23600
4 38183 50 100 7700 2982 23967
4 38183 50 100 7750 2985 23404
4 38183 50 100 7800 2957 22341
4 38183 50 100 7850 3053 22646
4 38183 50 100 7900 3056 21437
4 38183 50 100 7950 3431 23446
4 38183 50 100 8000 3042 23183
4 38183 50 100 8050 3127 22164
4 38183 50 100 8100 3045 23734
4 38183 50 100 8150 4673 25318
4 38183 50 100 8200 2995 22360
4 38183 50 100 8250 3073 24371
4 38183 50 100 8300 2936 24250
4 38183 50 100 8350 3202 24176
4 38183 50 100 8400 3439 27713
4 38183 50 100 8450 2957 26534
4 38183 50 100 8500 3221 23380
4 38183 50 100 8550 3008 22415
4 38183 50 100 8600 3063 23010
4 38183 50 100 8650 2995 22685
4 38183 50 100 8700 3000 24168
4 38183 50 100 8750 3024 26252
4 38183 50 100 8800 3352 24624
4 38183 50 100 8850 3951 24756
4 38183 50 100 8900 2986 21753
4 38183 50 100 8950 3014 25222
4 38183 50 100 9000 3987 23554
